months_as_customer,age,insured_sex,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_education_level,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_date,incident_state,incident_city,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported
130,30,MALE,IL,2000,1193.4,0,PhD,exec-managerial,bungie-jumping,0,-40800,2015-02-02,SC,Columbus,NO,2,3,?,48950,8900,4450,35600,N
230,42,FEMALE,IN,1000,1023.11,0,MD,adm-clerical,golf,0,-45300,2015-02-06,NY,Northbend,NO,1,2,YES,58850,10700,10700,37450,N
212,40,FEMALE,IL,1000,1524.45,0,Masters,other-service,golf,73200,0,2015-02-11,NY,Northbrook,YES,0,2,YES,82400,8240,8240,65920,N
299,44,FEMALE,OH,1000,1653.32,0,College,other-service,bungie-jumping,0,-48800,2015-01-25,WV,Springfield,YES,2,0,?,54240,6780,6780,40680,N
91,26,FEMALE,IL,1000,1022.46,0,Associate,armed-forces,video-games,52700,0,2015-02-23,SC,Arlington,?,0,2,?,74200,7420,7420,59360,N
398,53,FEMALE,IL,2000,1396.43,0,Associate,priv-house-serv,base-jumping,21500,0,2015-01-29,WV,Hillsdale,YES,2,1,?,47430,5270,5270,36890,N
218,43,FEMALE,IL,500,1521.55,0,Associate,priv-house-serv,polo,61100,-64500,2015-01-02,SC,Hillsdale,?,1,3,YES,68200,13640,6820,47740,Y
152,33,FEMALE,IN,1000,1034.27,0,JD,armed-forces,exercise,0,0,2015-02-06,NY,Hillsdale,NO,1,0,NO,63900,7100,7100,49700,N
212,39,FEMALE,OH,1000,1255.35,0,JD,protective-serv,skydiving,60300,-58900,2015-02-14,NY,Riverwood,NO,0,3,YES,59300,11860,5930,41510,N
242,44,FEMALE,IL,2000,1396.89,6000000,College,priv-house-serv,chess,0,-61600,2015-02-04,SC,Springfield,NO,1,2,YES,66900,6690,13380,46830,Y
80,27,MALE,OH,500,795.31,0,JD,farming-fishing,skydiving,0,-51000,2015-02-12,OH,Arlington,YES,1,3,?,40810,3710,7420,29680,Y
260,43,FEMALE,IN,500,982.22,0,JD,exec-managerial,skydiving,54500,-72100,2015-02-12,NY,Riverwood,?,1,0,?,75400,15080,7540,52780,N
133,34,FEMALE,IN,500,1074.07,0,JD,prof-specialty,bungie-jumping,70900,-61100,2015-01-28,WV,Northbend,NO,2,0,YES,4200,420,840,2940,N
290,45,FEMALE,OH,1000,1311.3,0,Associate,machine-op-inspct,chess,38500,0,2015-01-10,NY,Hillsdale,YES,0,0,YES,52650,5850,5850,40950,Y
322,49,FEMALE,IL,2000,1277.12,0,PhD,armed-forces,kayaking,0,-46000,2015-01-19,WV,Hillsdale,?,0,2,YES,42240,7680,7680,26880,N
228,39,FEMALE,IN,500,1388.62,0,JD,sales,reading,35200,0,2015-01-19,NC,Riverwood,YES,1,0,YES,59490,6610,6610,46270,N
195,37,MALE,IL,1000,1406.52,8000000,MD,tech-support,base-jumping,0,0,2015-01-28,SC,Arlington,NO,0,2,NO,44200,4420,4420,35360,Y
247,39,FEMALE,IN,500,1558.29,0,Masters,protective-serv,reading,0,-49300,2015-02-16,WV,Springfield,YES,1,2,?,7700,770,1540,5390,N
405,57,MALE,IN,1000,1132.47,4000000,MD,priv-house-serv,exercise,46300,0,2015-01-08,NY,Northbend,?,2,3,?,61440,10240,10240,40960,N
144,37,FEMALE,OH,2000,1896.91,0,PhD,handlers-cleaners,sleeping,73700,0,2015-01-24,SC,Columbus,YES,1,3,NO,54400,5440,10880,38080,Y
338,47,MALE,IL,500,1143.46,4000000,MD,priv-house-serv,polo,0,0,2015-02-18,NC,Arlington,YES,2,1,?,58560,9760,9760,39040,N
121,34,MALE,IN,500,1285.42,0,MD,priv-house-serv,video-games,0,0,2015-01-21,VA,Northbrook,NO,1,1,NO,67300,6730,6730,53840,Y
398,55,MALE,OH,2000,1305.26,0,MD,farming-fishing,skydiving,66200,-49700,2015-01-08,VA,Hillsdale,?,1,3,YES,36740,3340,6680,26720,Y
9,30,FEMALE,IL,1000,1073.83,0,High School,machine-op-inspct,dancing,0,0,2015-02-02,NY,Northbrook,?,0,0,NO,85690,15580,15580,54530,N
115,31,FEMALE,OH,1000,1051.67,0,Associate,exec-managerial,bungie-jumping,0,0,2015-03-01,WV,Riverwood,YES,0,3,NO,34160,0,4270,29890,Y
280,48,MALE,IL,1000,1387.35,0,JD,transport-moving,paintball,0,-72000,2015-02-04,WV,Hillsdale,NO,2,2,?,61320,10220,10220,40880,N
254,45,MALE,IL,500,1083.64,0,JD,other-service,paintball,59800,0,2015-02-27,NC,Columbus,YES,0,0,?,79680,13280,13280,53120,N
141,30,FEMALE,IL,1000,1851.78,0,High School,craft-repair,exercise,78800,0,2015-02-09,SC,Riverwood,NO,1,0,YES,61740,6860,6860,48020,N
441,55,MALE,IN,500,1270.29,4000000,College,armed-forces,exercise,24000,-50500,2015-02-19,VA,Arlington,NO,0,0,NO,6400,640,640,5120,N
381,55,FEMALE,OH,500,1459.99,0,MD,other-service,chess,35900,0,2015-01-12,SC,Northbrook,YES,1,2,YES,60600,12120,6060,42420,N
191,38,FEMALE,IL,2000,1253.44,0,Masters,craft-repair,sleeping,0,0,2015-02-07,VA,Hillsdale,NO,2,0,NO,56320,10240,5120,40960,N
145,34,FEMALE,IN,1000,1142.48,0,JD,priv-house-serv,sleeping,0,0,2015-01-13,NC,Northbend,YES,2,0,NO,52250,9500,4750,38000,N
479,60,FEMALE,IL,1000,1188.45,0,MD,exec-managerial,camping,0,-44800,2015-01-18,SC,Arlington,?,0,3,?,53900,5390,10780,37730,N
215,35,MALE,IL,1000,1125.4,0,Masters,adm-clerical,yachting,40000,-43400,2015-01-15,WV,Columbus,?,2,1,NO,2640,220,440,1980,N
41,33,MALE,OH,500,1294.41,0,High School,transport-moving,sleeping,0,0,2015-02-23,NC,Arlington,YES,0,0,?,8970,1380,1380,6210,N
45,31,MALE,IN,500,1459.5,0,MD,priv-house-serv,movies,0,0,2015-02-17,NY,Springfield,?,1,3,?,6000,1000,1000,4000,N
156,38,MALE,IL,500,1367.99,0,High School,armed-forces,board-games,26500,0,2015-02-17,WV,Northbend,?,0,3,?,55200,11040,5520,38640,Y
246,45,MALE,IN,500,1594.37,0,Associate,exec-managerial,board-games,0,0,2015-01-18,SC,Riverwood,NO,0,3,YES,7260,660,1320,5280,N
178,39,FEMALE,IL,500,1035.99,0,JD,exec-managerial,sleeping,0,0,2015-01-17,NY,Springfield,NO,2,0,?,64680,11760,11760,41160,N
237,43,FEMALE,OH,500,911.53,0,PhD,sales,basketball,53200,0,2015-02-25,WV,Northbrook,NO,0,1,NO,59200,0,11840,47360,N
127,34,FEMALE,OH,500,1319.97,0,Associate,craft-repair,paintball,73700,0,2015-01-06,NC,Arlington,YES,1,3,?,4700,470,940,3290,N
1,33,MALE,OH,2000,1391.63,0,Associate,sales,video-games,61200,0,2015-02-26,NY,Columbus,YES,0,3,NO,69400,6940,6940,55520,N
5,21,FEMALE,IN,500,915.41,5000000,High School,exec-managerial,sleeping,0,0,2015-02-11,NY,Northbrook,YES,0,0,NO,40500,4050,4050,32400,N
64,28,MALE,IL,1000,1468.82,0,JD,handlers-cleaners,skydiving,56800,-51800,2015-02-13,SC,Riverwood,NO,2,1,NO,60000,5000,10000,45000,N
142,30,MALE,IN,500,1412.76,0,PhD,armed-forces,basketball,66400,-63700,2015-01-10,WV,Riverwood,YES,2,3,NO,67320,11220,11220,44880,N
97,27,FEMALE,OH,500,1588.26,0,High School,tech-support,movies,56700,-49300,2015-01-24,VA,Riverwood,YES,2,1,YES,75690,8410,8410,58870,N
121,31,MALE,IN,1000,1140.91,0,Associate,adm-clerical,paintball,51300,0,2015-02-15,VA,Northbend,NO,1,2,?,64300,6430,6430,51440,Y
225,43,MALE,OH,1000,1517.54,0,JD,priv-house-serv,camping,0,-20900,2015-01-09,SC,Columbus,NO,2,0,YES,64400,6440,6440,51520,N
425,53,FEMALE,OH,2000,912.29,0,High School,priv-house-serv,paintball,42900,-39100,2015-01-31,WV,Northbend,?,1,2,?,97080,16180,16180,64720,N
285,44,MALE,OH,2000,1144.3,0,MD,priv-house-serv,base-jumping,52600,0,2015-02-04,WV,Northbrook,YES,1,0,?,5500,500,500,4500,N
192,38,FEMALE,IN,1000,1281.43,0,Masters,transport-moving,skydiving,65100,-50300,2015-01-30,SC,Northbend,?,0,2,NO,30700,3070,6140,21490,N
285,48,FEMALE,IL,2000,1101.85,0,College,sales,dancing,46100,0,2015-02-27,PA,Springfield,NO,1,2,YES,33480,3720,3720,26040,N
98,26,MALE,IN,2000,1082.1,0,JD,exec-managerial,kayaking,0,-30900,2015-02-05,WV,Northbend,?,0,1,YES,65430,14540,7270,43620,N
175,36,MALE,OH,500,1185.44,0,Masters,exec-managerial,kayaking,44900,-52500,2015-01-30,NC,Northbend,YES,2,1,YES,42680,3880,7760,31040,Y
259,45,MALE,IL,2000,1175.07,0,MD,craft-repair,movies,30100,0,2015-01-03,WV,Springfield,?,1,1,NO,87780,7980,7980,71820,N
140,36,FEMALE,OH,2000,979.26,0,JD,transport-moving,cross-fit,0,-67000,2015-03-01,NY,Riverwood,YES,0,2,YES,72800,14560,14560,43680,N
231,37,FEMALE,OH,500,920.81,0,High School,sales,chess,0,0,2015-02-13,SC,Hillsdale,YES,2,0,?,71190,0,7910,63280,Y
186,38,MALE,OH,500,922.85,0,High School,adm-clerical,golf,70300,-70900,2015-02-25,NY,Hillsdale,?,1,1,YES,3600,400,400,2800,N
229,41,MALE,OH,2000,1107.59,3000000,PhD,tech-support,chess,65400,0,2015-01-23,NY,Columbus,NO,1,3,NO,62640,10440,10440,41760,N
180,36,MALE,IL,500,1272.46,0,College,prof-specialty,exercise,0,0,2015-02-19,NY,Northbrook,YES,2,1,?,69630,12660,6330,50640,N
188,33,MALE,IL,1000,1340.24,0,High School,protective-serv,chess,0,-68800,2015-02-08,NY,Hillsdale,YES,1,0,?,76010,13820,6910,55280,Y
214,40,MALE,OH,1000,1648,0,JD,transport-moving,base-jumping,57700,-43500,2015-02-04,WV,Northbrook,NO,1,0,YES,44220,8040,4020,32160,N
178,38,FEMALE,IL,500,1381.14,0,College,other-service,camping,0,0,2015-02-22,NY,Northbrook,NO,0,3,NO,57200,5200,10400,41600,N
55,35,MALE,IL,500,1198.44,8000000,MD,priv-house-serv,polo,0,0,2015-01-14,WV,Columbus,NO,0,3,NO,3080,560,560,1960,N
90,31,FEMALE,OH,2000,951.27,0,PhD,other-service,hiking,42100,0,2015-01-06,SC,Hillsdale,YES,1,0,YES,75790,13780,6890,55120,N
135,30,FEMALE,IN,2000,1341.24,0,MD,farming-fishing,skydiving,37100,-46500,2015-01-19,WV,Riverwood,NO,0,1,NO,32670,5940,2970,23760,N
277,46,FEMALE,IL,2000,1177.57,0,Associate,adm-clerical,video-games,0,-65500,2015-01-24,VA,Arlington,?,2,3,NO,3870,430,860,2580,N
211,38,FEMALE,IN,1000,1055.09,0,Masters,transport-moving,video-games,0,0,2015-01-27,NY,Columbus,?,0,3,YES,91520,8320,16640,66560,Y
156,32,MALE,IL,500,1479.48,0,Masters,prof-specialty,bungie-jumping,0,0,2015-01-13,NY,Northbrook,YES,1,3,YES,74690,6790,13580,54320,Y
84,30,MALE,IN,2000,1827.38,0,Associate,priv-house-serv,polo,0,-15900,2015-01-15,VA,Springfield,YES,1,3,?,4620,420,840,3360,N
136,32,FEMALE,IN,500,1169.62,0,JD,sales,yachting,0,0,2015-02-04,SC,Arlington,YES,0,0,NO,55000,10000,10000,35000,Y
310,48,FEMALE,IN,500,1516.34,0,JD,adm-clerical,sleeping,11000,0,2015-01-04,SC,Springfield,YES,0,2,NO,59400,13200,6600,39600,Y
123,34,FEMALE,OH,2000,1270.21,0,College,sales,sleeping,16100,-61200,2015-01-14,PA,Columbus,NO,1,1,?,55260,6140,0,49120,N
243,44,MALE,IL,500,809.11,0,JD,craft-repair,polo,33200,0,2015-01-27,NC,Springfield,?,2,1,YES,51400,5140,10280,35980,N
36,37,FEMALE,IL,1000,1115.81,0,Masters,machine-op-inspct,reading,0,-59800,2015-02-12,NY,Columbus,YES,1,3,?,48780,5420,10840,32520,N
146,31,FEMALE,OH,1000,1457.65,5000000,College,armed-forces,camping,0,0,2015-02-03,VA,Riverwood,NO,1,3,?,52380,5820,5820,40740,N
154,34,FEMALE,OH,1000,1041.36,0,JD,priv-house-serv,cross-fit,53100,-43900,2015-01-26,WV,Hillsdale,?,2,3,YES,74360,13520,13520,47320,Y
204,40,MALE,OH,1000,1693.83,7000000,High School,protective-serv,polo,44000,-20800,2015-01-09,NY,Northbrook,?,1,0,?,53400,5340,5340,42720,N
458,59,FEMALE,IN,1000,1685.69,0,High School,protective-serv,hiking,31400,0,2015-02-17,VA,Hillsdale,?,2,2,YES,71800,14360,14360,43080,N
147,31,FEMALE,IN,500,1054.92,6000000,PhD,prof-specialty,exercise,51900,0,2015-01-16,NY,Northbrook,?,0,0,?,68240,8530,0,59710,Y
279,45,FEMALE,IN,2000,1333.97,6000000,MD,other-service,bungie-jumping,61100,-30700,2015-01-12,SC,Arlington,?,1,0,?,61050,11100,11100,38850,Y
308,47,FEMALE,OH,1000,1013.61,6000000,Associate,craft-repair,movies,45700,-41400,2015-01-03,NY,Springfield,?,1,1,YES,5590,860,860,3870,N
284,48,FEMALE,IL,500,958.3,0,PhD,machine-op-inspct,exercise,47900,0,2015-01-22,NY,Columbus,?,0,0,?,46860,8520,8520,29820,N
108,31,FEMALE,IN,2000,1112.04,6000000,PhD,other-service,base-jumping,52800,-54300,2015-01-13,SC,Arlington,NO,1,3,NO,4290,780,780,2730,N
421,57,FEMALE,IN,2000,1206.26,0,Associate,armed-forces,bungie-jumping,69900,0,2015-01-31,NC,Arlington,YES,0,0,NO,78500,15700,7850,54950,N
266,42,MALE,IL,1000,763.67,0,Associate,prof-specialty,movies,12800,-49700,2015-02-04,SC,Northbrook,YES,1,3,YES,70830,7870,7870,55090,N
412,56,MALE,IL,500,1042.56,0,High School,handlers-cleaners,yachting,0,-66100,2015-01-20,SC,Springfield,NO,0,2,NO,68040,15120,7560,45360,N
31,32,FEMALE,IL,2000,1263.48,4000000,JD,other-service,hiking,46800,-87300,2015-02-07,WV,Hillsdale,?,2,0,?,63600,5300,10600,47700,Y
465,63,FEMALE,IL,500,1006.99,6000000,Masters,sales,board-games,0,0,2015-02-05,WV,Columbus,NO,0,3,?,43560,4840,4840,33880,N
126,31,MALE,OH,1000,1328.26,0,Masters,sales,exercise,42300,-45800,2015-01-02,WV,Hillsdale,NO,1,1,NO,60840,13520,6760,40560,N
407,55,FEMALE,OH,1000,1250.08,5000000,PhD,tech-support,bungie-jumping,0,-57700,2015-02-08,WV,Arlington,?,2,3,YES,68160,11360,11360,45440,N
101,27,FEMALE,IL,500,982.7,6000000,College,transport-moving,video-games,30800,-43700,2015-01-13,SC,Arlington,NO,1,0,NO,5170,940,470,3760,N
187,37,FEMALE,IN,1000,1412.06,5000000,Masters,protective-serv,reading,60100,0,2015-01-16,NC,Riverwood,?,0,3,?,57700,5770,5770,46160,N
252,46,FEMALE,IN,2000,1066.7,0,JD,handlers-cleaners,sleeping,0,0,2015-01-30,VA,Northbend,NO,0,2,NO,89520,14920,14920,59680,N
229,43,MALE,IN,2000,1585.54,0,High School,protective-serv,reading,42600,-44400,2015-02-26,WV,Hillsdale,NO,1,0,YES,4620,420,840,3360,N
246,39,FEMALE,IN,1000,1416.08,0,JD,craft-repair,yachting,0,-36600,2015-01-27,WV,Northbrook,YES,0,3,?,45180,5020,5020,35140,N
190,38,MALE,OH,500,1246.03,0,JD,craft-repair,movies,61900,-50000,2015-01-28,NY,Riverwood,YES,0,0,NO,45100,9020,4510,31570,N
95,32,MALE,IN,2000,1356.64,0,Masters,machine-op-inspct,golf,67800,-48600,2015-02-23,SC,Springfield,YES,0,3,YES,83160,15120,15120,52920,N
205,42,FEMALE,IL,2000,1387.7,4000000,High School,priv-house-serv,skydiving,0,0,2015-01-18,WV,Columbus,NO,2,1,NO,86130,15660,15660,54810,N
41,25,MALE,OH,1000,1004.14,0,Masters,priv-house-serv,sleeping,35400,0,2015-02-15,NC,Hillsdale,NO,1,3,NO,48000,9600,4800,33600,N
137,35,FEMALE,OH,500,1107.07,0,High School,protective-serv,movies,0,-45300,2015-02-04,VA,Hillsdale,NO,0,0,YES,3300,600,600,2100,N
194,34,FEMALE,IL,500,1429.96,0,JD,protective-serv,board-games,67800,0,2015-01-12,NY,Northbend,NO,1,2,YES,57200,11440,5720,40040,N
128,35,FEMALE,IN,1000,1074.99,0,Associate,adm-clerical,bungie-jumping,0,-48800,2015-01-02,VA,Columbus,?,2,0,?,7590,1380,690,5520,N
150,37,FEMALE,OH,1000,1007,0,PhD,transport-moving,board-games,30400,-89400,2015-01-27,VA,Arlington,NO,0,2,?,80080,12320,12320,55440,N
104,30,FEMALE,OH,500,1052.85,0,MD,protective-serv,skydiving,0,-70100,2015-02-09,WV,Riverwood,NO,0,0,YES,4800,960,480,3360,N
163,37,FEMALE,IN,1000,1200.33,4000000,High School,craft-repair,cross-fit,0,-36400,2015-02-06,WV,Springfield,?,2,1,YES,3900,390,780,2730,Y
80,26,MALE,IL,1000,1343,0,Masters,handlers-cleaners,camping,64600,0,2015-01-03,SC,Arlington,?,0,0,NO,90400,9040,9040,72320,N
65,29,FEMALE,OH,2000,1441.6,5000000,MD,sales,kayaking,0,0,2015-01-12,NC,Columbus,YES,0,0,?,62900,6290,12580,44030,N
179,32,FEMALE,OH,1000,1433.42,6000000,Associate,protective-serv,base-jumping,53800,0,2015-01-22,NC,Arlington,YES,1,2,NO,54200,5420,10840,37940,Y
372,50,FEMALE,OH,2000,1368.57,0,MD,tech-support,paintball,0,0,2015-01-03,NY,Northbend,NO,2,2,YES,51800,5180,10360,36260,N
398,55,MALE,OH,500,862.19,0,High School,adm-clerical,movies,69400,0,2015-02-23,SC,Northbend,?,2,3,?,6600,600,1200,4800,N
213,35,MALE,OH,500,871.46,0,MD,tech-support,movies,58500,-77700,2015-01-22,SC,Northbrook,YES,2,0,YES,74140,13480,6740,53920,N
79,25,FEMALE,OH,500,1863.04,0,Associate,priv-house-serv,paintball,53400,-35200,2015-02-13,VA,Northbend,NO,2,1,?,67800,13560,6780,47460,N
232,44,MALE,OH,2000,1181.64,0,College,other-service,exercise,25800,0,2015-02-08,NY,Northbend,?,1,1,YES,55400,5540,11080,38780,Y
230,37,MALE,IL,1000,1060.74,0,PhD,tech-support,reading,0,-51500,2015-01-09,SC,Columbus,YES,2,3,?,49100,9820,4910,34370,Y
234,41,FEMALE,IN,500,951.56,0,JD,transport-moving,video-games,59400,-78600,2015-02-08,SC,Riverwood,NO,2,1,?,98280,15120,7560,75600,Y
240,40,FEMALE,IN,500,1533.71,9000000,JD,protective-serv,polo,0,-70900,2015-01-10,VA,Northbend,YES,0,2,?,66550,6050,12100,48400,N
143,33,FEMALE,OH,1000,1200.09,0,Associate,craft-repair,board-games,38400,-5700,2015-01-26,WV,Arlington,?,2,2,?,70400,14080,7040,49280,N
266,42,MALE,IN,500,1093.83,4000000,Associate,adm-clerical,board-games,0,-49600,2015-02-21,WV,Springfield,?,1,1,NO,53280,4440,8880,39960,Y
89,32,FEMALE,IN,1000,988.93,0,High School,craft-repair,golf,27600,0,2015-01-23,NY,Columbus,?,2,3,YES,84590,15380,15380,53830,N
229,37,FEMALE,IN,1000,1331.94,0,Masters,farming-fishing,base-jumping,0,-55400,2015-02-05,NY,Columbus,NO,0,2,YES,54560,9920,9920,34720,N
245,40,MALE,IL,1000,1361.45,0,PhD,handlers-cleaners,camping,39300,0,2015-02-15,OH,Northbend,YES,0,2,YES,82170,7470,7470,67230,N
50,44,MALE,OH,2000,1188.51,0,College,handlers-cleaners,bungie-jumping,0,-65800,2015-01-08,NY,Northbend,?,1,2,NO,61100,6110,12220,42770,N
230,43,MALE,IN,2000,1101.83,0,High School,exec-managerial,cross-fit,28900,0,2015-01-01,NY,Arlington,?,0,3,YES,51900,5190,10380,36330,Y
17,39,FEMALE,IL,1000,840.95,0,JD,adm-clerical,hiking,32500,-80800,2015-02-26,SC,Arlington,?,2,1,?,3440,430,430,2580,N
163,36,MALE,IN,1000,1503.21,0,MD,other-service,cross-fit,55700,-49900,2015-02-28,WV,Springfield,YES,2,1,NO,51390,5710,11420,34260,N
29,32,MALE,OH,1000,1722.5,0,High School,other-service,base-jumping,0,-21500,2015-01-13,WV,Columbus,?,0,2,?,76900,7690,7690,61520,N
232,42,MALE,IN,500,944.03,0,College,handlers-cleaners,kayaking,0,-58400,2015-02-19,WV,Riverwood,YES,2,3,?,77000,15400,7700,53900,Y
235,39,MALE,IL,2000,1453.61,4000000,JD,craft-repair,yachting,0,0,2015-01-13,NC,Hillsdale,?,0,3,?,60320,9280,9280,41760,Y
295,46,FEMALE,IN,500,1672.88,0,High School,armed-forces,dancing,0,0,2015-02-17,NY,Columbus,YES,1,1,NO,60700,12140,6070,42490,N
22,21,FEMALE,IN,1000,1248.05,0,High School,exec-managerial,movies,37500,-54000,2015-02-15,SC,Arlington,YES,1,2,?,53280,5920,0,47360,N
286,43,FEMALE,IL,500,1564.43,3000000,MD,prof-specialty,movies,77500,-32800,2015-01-31,NY,Northbrook,?,2,2,YES,34290,3810,3810,26670,N
257,44,MALE,OH,1000,1280.88,0,MD,other-service,basketball,59400,-32200,2015-02-06,WV,Riverwood,NO,0,1,NO,46980,0,5220,41760,N
94,26,MALE,IN,500,722.66,0,MD,exec-managerial,camping,50300,0,2015-01-23,OH,Springfield,YES,1,2,YES,36700,3670,7340,25690,N
124,28,MALE,OH,1000,1235.14,0,MD,exec-managerial,camping,0,-32100,2015-02-17,OH,Hillsdale,?,0,1,?,60200,6020,6020,48160,N
141,30,MALE,IN,1000,1347.04,0,High School,sales,bungie-jumping,0,-82100,2015-01-22,SC,Northbend,?,1,2,YES,6480,540,1080,4860,N
3,38,FEMALE,OH,1000,1310.8,0,Masters,craft-repair,paintball,0,0,2015-02-22,NC,Northbrook,YES,0,1,?,87200,17440,8720,61040,N
285,41,FEMALE,IL,1000,1436.79,0,PhD,prof-specialty,sleeping,70900,0,2015-01-24,SC,Northbend,YES,2,3,?,108480,18080,18080,72320,N
130,34,FEMALE,OH,500,1383.49,3000000,Masters,armed-forces,bungie-jumping,35100,0,2015-01-23,NC,Arlington,?,2,3,YES,67500,7500,7500,52500,N
458,62,MALE,IL,2000,1356.92,5000000,Associate,handlers-cleaners,base-jumping,0,0,2015-02-26,NY,Arlington,?,0,1,YES,46980,5220,5220,36540,N
456,60,FEMALE,OH,1000,766.19,0,Associate,sales,kayaking,0,0,2015-02-26,WV,Columbus,?,0,3,?,5060,460,920,3680,N
