Age,Agency_Code,Type,Commision,Channel,Duration,Sales,Destination,Claimed,Product_Name,Claimed_Amount
36,EPX,Travel Agency,0,Online,19,28,ASIA,No,Customised Plan,0
25,C2B,Airlines,12.4,Online,18,31,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,7,61,ASIA,Yes,Customised Plan,4143
36,EPX,Travel Agency,0,Online,16,30,ASIA,No,Customised Plan,0
52,EPX,Travel Agency,0,Online,11,11,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,15,40,ASIA,No,Customised Plan,0
36,C2B,Airlines,5.63,Online,85,22.5,ASIA,No,Silver Plan,0
38,C2B,Airlines,7.38,Online,7,29.5,ASIA,No,Silver Plan,0
29,C2B,Airlines,63.21,Online,368,252.85,ASIA,Yes,Silver Plan,5342
17,C2B,Airlines,51.75,Online,64,207,ASIA,Yes,Gold Plan,5901
44,C2B,Airlines,46.96,Online,366,187.85,ASIA,Yes,Silver Plan,5412
46,EPX,Travel Agency,0,Online,74,104,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,25,54,ASIA,Yes,Customised Plan,4401
48,C2B,Airlines,1.22,Online,10,4.37,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,22,29,ASIA,No,Cancellation Plan,0
28,C2B,Airlines,6.63,Online,11,26.5,ASIA,Yes,Bronze Plan,4838
25,C2B,Airlines,20,Online,10,50,ASIA,Yes,Bronze Plan,4683
56,JZI,Airlines,9.1,Online,9,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,38,26,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,40,156,EUROPE,No,Customised Plan,0
32,C2B,Airlines,7.13,Online,5,28.5,ASIA,No,Silver Plan,0
50,CWT,Travel Agency,23.76,Online,14,39.6,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,40,27,ASIA,No,Customised Plan,0
37,CWT,Travel Agency,210.21,Online,364,323.4,Americas,No,Gold Plan,0
60,C2B,Airlines,17.13,Online,36,68.5,ASIA,No,Bronze Plan,0
42,C2B,Airlines,54,Online,365,216,ASIA,No,Silver Plan,0
25,C2B,Airlines,5.75,Online,17,23,ASIA,No,Bronze Plan,0
44,CWT,Travel Agency,23.76,Online,9,204,ASIA,Yes,Customised Plan,4430
36,EPX,Travel Agency,0,Online,70,112,EUROPE,No,Customised Plan,0
31,CWT,Travel Agency,35.64,Online,11,59.4,EUROPE,Yes,Customised Plan,4476
43,C2B,Airlines,63.21,Online,376,155,ASIA,Yes,Silver Plan,5064
61,C2B,Airlines,83.25,Online,365,333,ASIA,Yes,Gold Plan,5501
36,EPX,Travel Agency,0,Online,11,36,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,6,12,EUROPE,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,19,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,8,15,ASIA,No,Cancellation Plan,0
42,CWT,Travel Agency,35.64,Online,7,59.4,EUROPE,No,Customised Plan,0
35,EPX,Travel Agency,0,Online,2,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,10,17,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,49,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,131,63,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,2,112,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,35,27,ASIA,No,Cancellation Plan,0
35,C2B,Airlines,18,Online,103,72,ASIA,Yes,Bronze Plan,4658
46,EPX,Travel Agency,0,Online,198,112,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,8,59,ASIA,No,Cancellation Plan,0
27,CWT,Travel Agency,23.76,Online,14,39.6,ASIA,No,Customised Plan,0
50,EPX,Travel Agency,0,Online,76,15,Americas,No,Cancellation Plan,0
47,JZI,Airlines,6.3,Online,14,18,ASIA,No,Bronze Plan,0
48,C2B,Airlines,1.84,Online,3,6.56,ASIA,No,Customised Plan,0
27,EPX,Travel Agency,0,Online,20,20,ASIA,No,Customised Plan,0
48,C2B,Airlines,8.38,Online,8,33.5,ASIA,No,Gold Plan,0
36,EPX,Travel Agency,0,Online,43,23,EUROPE,No,Cancellation Plan,0
29,C2B,Airlines,13.38,Online,41,53.5,ASIA,Yes,Bronze Plan,4950
33,CWT,Travel Agency,23.73,Online,10,36.5,ASIA,Yes,Gold Plan,5592
36,EPX,Travel Agency,0,Online,4,16,ASIA,No,Cancellation Plan,0
40,CWT,Travel Agency,23.76,Online,33,39.6,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,28,ASIA,No,Customised Plan,0
58,EPX,Travel Agency,0,Online,99,20,ASIA,No,Customised Plan,0
28,C2B,Airlines,7.64,Online,66,30.55,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,17.82,Online,4,29.7,EUROPE,No,Customised Plan,0
31,C2B,Airlines,72.94,Online,367,291.75,ASIA,Yes,Silver Plan,5464
36,EPX,Travel Agency,0,Online,33,49,EUROPE,No,Cancellation Plan,0
31,CWT,Travel Agency,23.76,Online,84,39.6,Americas,No,Customised Plan,0
65,C2B,Airlines,4.63,Online,5,18.5,ASIA,Yes,Silver Plan,5287
20,C2B,Airlines,10.5,Online,17,42,ASIA,Yes,Silver Plan,5322
36,EPX,Travel Agency,0,Online,79,39,ASIA,No,Cancellation Plan,0
26,CWT,Travel Agency,29.7,Online,74,49.5,EUROPE,Yes,Customised Plan,4321
26,C2B,Airlines,5.53,Online,14,22.1,ASIA,Yes,Bronze Plan,4988
36,EPX,Travel Agency,0,Online,53,20,ASIA,No,Customised Plan,0
29,C2B,Airlines,4.25,Online,9,17,ASIA,Yes,Bronze Plan,4901
31,C2B,Airlines,59.88,Online,369,239.5,ASIA,Yes,Gold Plan,5860
36,EPX,Travel Agency,0,Online,80,152,ASIA,No,Customised Plan,0
34,CWT,Travel Agency,41.58,Online,37,0,Americas,No,Customised Plan,0
28,JZI,Airlines,10.5,Online,44,30,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,281,69,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,15,13,ASIA,No,Cancellation Plan,0
37,CWT,Travel Agency,17.82,Online,19,71,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,43,22,ASIA,No,Cancellation Plan,0
31,EPX,Travel Agency,0,Online,11,35,ASIA,No,Customised Plan,0
28,C2B,Airlines,5.88,Online,28,23.5,ASIA,Yes,Bronze Plan,4660
28,CWT,Travel Agency,17.82,Online,204,29.7,ASIA,No,Customised Plan,0
43,C2B,Airlines,3.38,Online,4,13.5,ASIA,Yes,Bronze Plan,4924
36,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,12,40,ASIA,Yes,Customised Plan,4387
21,C2B,Airlines,21.5,Online,66,86,ASIA,Yes,Bronze Plan,4558
36,EPX,Travel Agency,0,Online,234,26,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,14,31,ASIA,No,Customised Plan,0
37,CWT,Travel Agency,95.04,Online,61,158.4,Americas,Yes,Customised Plan,4012
32,C2B,Airlines,21.13,Online,87,84.5,ASIA,Yes,Silver Plan,5302
49,EPX,Travel Agency,0,Online,40,95,ASIA,No,Customised Plan,0
55,C2B,Airlines,4,Online,12,16,ASIA,Yes,Bronze Plan,4714
36,CWT,Travel Agency,47.52,Online,49,79.2,Americas,Yes,Customised Plan,4453
36,EPX,Travel Agency,0,Online,74,16,ASIA,Yes,Cancellation Plan,3975
36,EPX,Travel Agency,0,Online,96,85,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,31,24,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,35,41,Americas,Yes,Customised Plan,4013
36,EPX,Travel Agency,0,Online,55,29,ASIA,No,Cancellation Plan,0
33,C2B,Airlines,54,Online,372,216,ASIA,Yes,Silver Plan,5036
44,CWT,Travel Agency,142.56,Online,29,237.6,Americas,No,Customised Plan,0
79,EPX,Travel Agency,0,Online,41,78,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,66,197,ASIA,No,Cancellation Plan,0
48,CWT,Travel Agency,10.64,Online,17,28,ASIA,Yes,Bronze Plan,4729
40,EPX,Travel Agency,0,Online,14,20,ASIA,No,Customised Plan,0
35,JZI,Airlines,33.6,Online,164,96,Americas,Yes,Bronze Plan,4733
26,C2B,Airlines,18,Online,57,72,ASIA,Yes,Silver Plan,5151
57,C2B,Airlines,5,Online,10,20,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,86,44,ASIA,Yes,Customised Plan,4127
38,C2B,Airlines,46.96,Online,375,187.85,ASIA,Yes,Silver Plan,5319
36,EPX,Travel Agency,0,Online,81,200,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,20,56,ASIA,No,Customised Plan,0
42,CWT,Travel Agency,23.76,Online,9,39.6,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,3,14,ASIA,No,Cancellation Plan,0
39,C2B,Airlines,5.88,Online,32,23.5,ASIA,Yes,Bronze Plan,4773
36,EPX,Travel Agency,0,Online,7,42,ASIA,No,Customised Plan,0
22,C2B,Airlines,60,Online,391,56.5,ASIA,Yes,Bronze Plan,4884
40,EPX,Travel Agency,0,Online,2,10,ASIA,No,Cancellation Plan,0
37,C2B,Airlines,3.38,Online,2,13.5,ASIA,Yes,Bronze Plan,4583
36,EPX,Travel Agency,0,Online,6,73,ASIA,Yes,Customised Plan,4376
36,EPX,Travel Agency,0,Online,33,0,ASIA,No,Cancellation Plan,0
47,C2B,Airlines,46.96,Online,365,187.85,ASIA,Yes,Silver Plan,5390
61,EPX,Travel Agency,0,Online,52,112,Americas,Yes,Customised Plan,4191
24,C2B,Airlines,23.63,Online,55,94.5,ASIA,No,Bronze Plan,0
59,C2B,Airlines,8.38,Online,18,33.5,ASIA,No,Bronze Plan,0
67,EPX,Travel Agency,0,Online,147,31,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,15,14,ASIA,No,Cancellation Plan,0
48,CWT,Travel Agency,10.64,Online,56,28,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,21,77,EUROPE,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,74,112,EUROPE,Yes,Customised Plan,4074
30,C2B,Airlines,46.25,Online,167,185,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,8,29,ASIA,No,Cancellation Plan,0
29,C2B,Airlines,5.88,Online,9,23.5,ASIA,Yes,Bronze Plan,4815
31,CWT,Travel Agency,11.88,Online,113,0,EUROPE,No,Customised Plan,0
45,JZI,Airlines,12.95,Online,55,37,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,40.95,Online,147,63,ASIA,Yes,Gold Plan,5907
29,C2B,Airlines,5,Online,7,20,ASIA,No,Bronze Plan,0
30,CWT,Travel Agency,9.57,Offline,6,29,ASIA,No,Customised Plan,0
40,EPX,Travel Agency,0,Online,47,112,Americas,Yes,Customised Plan,4475
36,EPX,Travel Agency,0,Online,61,56,Americas,Yes,Customised Plan,4116
36,EPX,Travel Agency,0,Online,9,65,ASIA,No,Customised Plan,0
61,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5336
28,JZI,Airlines,14,Online,42,40,ASIA,Yes,Bronze Plan,4635
29,EPX,Travel Agency,0,Online,18,10,ASIA,No,Cancellation Plan,0
61,C2B,Airlines,6,Online,8,15,ASIA,No,Bronze Plan,0
34,CWT,Travel Agency,23.76,Online,14,39.6,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,51,85,EUROPE,No,Customised Plan,0
24,C2B,Airlines,134.75,Online,175,539,ASIA,No,Gold Plan,0
31,CWT,Travel Agency,53.46,Online,125,89.1,Americas,Yes,Customised Plan,4023
36,EPX,Travel Agency,0,Online,34,66,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,156,29,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,95,14,ASIA,Yes,Cancellation Plan,3977
36,EPX,Travel Agency,0,Online,25,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,202,38,ASIA,No,Customised Plan,0
51,CWT,Travel Agency,59.4,Online,50,99,EUROPE,No,Customised Plan,0
29,CWT,Travel Agency,41.58,Online,27,69.3,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,18,71,Americas,Yes,Customised Plan,4168
35,EPX,Travel Agency,0,Online,11,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,72,20,ASIA,No,Cancellation Plan,0
31,CWT,Travel Agency,17.82,Online,9,29.7,EUROPE,No,Customised Plan,0
32,C2B,Airlines,46.96,Online,365,187.85,ASIA,Yes,Silver Plan,5343
36,EPX,Travel Agency,0,Online,6,57,ASIA,No,Cancellation Plan,0
47,C2B,Airlines,97.34,Online,366,389.35,ASIA,Yes,Gold Plan,5566
36,EPX,Travel Agency,0,Online,28,39,ASIA,No,Customised Plan,0
24,C2B,Airlines,6.3,Online,74,25.2,ASIA,No,Bronze Plan,0
27,C2B,Airlines,54,Online,370,216,ASIA,Yes,Silver Plan,5305
36,EPX,Travel Agency,0,Online,17,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,125,26,ASIA,Yes,Customised Plan,4051
32,EPX,Travel Agency,0,Online,9,20,ASIA,No,Customised Plan,0
38,JZI,Airlines,10.5,Online,18,30,ASIA,Yes,Bronze Plan,4885
46,C2B,Airlines,54,Online,367,216,ASIA,Yes,Silver Plan,5091
36,EPX,Travel Agency,0,Online,14,59,EUROPE,No,Cancellation Plan,0
31,C2B,Airlines,16.75,Online,25,67,ASIA,Yes,Bronze Plan,4986
53,CWT,Travel Agency,47.52,Online,13,79.2,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,17,151,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,6,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,26,20,ASIA,No,Customised Plan,0
47,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5298
47,C2B,Airlines,6,Online,3,15,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,126,17,ASIA,No,Cancellation Plan,0
58,CWT,Travel Agency,23.76,Online,11,39.6,ASIA,No,Customised Plan,0
41,C2B,Airlines,6.75,Online,17,27,ASIA,Yes,Bronze Plan,4670
48,C2B,Airlines,0.18,Online,11,0.64,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,103,27,ASIA,No,Customised Plan,0
25,C2B,Airlines,12.13,Online,22,48.5,ASIA,No,Silver Plan,0
47,JZI,Airlines,9.1,Online,9,26,ASIA,Yes,Bronze Plan,4949
22,EPX,Travel Agency,0,Online,27,10,ASIA,No,Cancellation Plan,0
32,C2B,Airlines,26.4,Online,36,105.6,ASIA,Yes,Gold Plan,5976
53,C2B,Airlines,13.38,Online,128,171,ASIA,Yes,Bronze Plan,4599
37,CWT,Travel Agency,11.88,Online,5,19.8,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,146,80,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,2,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,27,14,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,171,104,Americas,No,Customised Plan,0
55,EPX,Travel Agency,0,Online,35,33,ASIA,No,Cancellation Plan,0
42,C2B,Airlines,83.25,Online,364,333,ASIA,No,Gold Plan,0
50,CWT,Travel Agency,41.58,Online,118,69.3,ASIA,Yes,Customised Plan,4312
64,CWT,Travel Agency,59.4,Online,26,99,ASIA,Yes,Customised Plan,4191
37,CWT,Travel Agency,71.28,Online,96,0,Americas,No,Customised Plan,0
51,CWT,Travel Agency,53.46,Online,71,89.1,Americas,Yes,Customised Plan,4079
36,EPX,Travel Agency,0,Online,76,11,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,6,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,38,20,ASIA,Yes,Customised Plan,4118
36,EPX,Travel Agency,0,Online,9,26,ASIA,No,Cancellation Plan,0
25,EPX,Travel Agency,0,Offline,18,33,ASIA,Yes,Customised Plan,4088
48,C2B,Airlines,0.77,Online,160,2.76,ASIA,No,Customised Plan,0
41,CWT,Travel Agency,23.76,Online,33,39.6,Americas,No,Customised Plan,0
53,CWT,Travel Agency,35.64,Online,7,59.4,EUROPE,Yes,Customised Plan,4491
21,JZI,Airlines,12.25,Online,18,35,Americas,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,17,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,19,39,ASIA,Yes,Customised Plan,4168
36,EPX,Travel Agency,0,Online,14,13,ASIA,No,Cancellation Plan,0
31,CWT,Travel Agency,29.7,Online,28,49.5,Americas,No,Customised Plan,0
55,C2B,Airlines,46.96,Online,394,187.85,ASIA,Yes,Silver Plan,5230
36,EPX,Travel Agency,0,Online,8,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,24,46,ASIA,No,Customised Plan,0
25,C2B,Airlines,54,Online,365,216,ASIA,Yes,Silver Plan,5337
26,EPX,Travel Agency,0,Online,11,10,ASIA,No,Cancellation Plan,0
14,CWT,Travel Agency,10.5,Offline,31,30,ASIA,Yes,Customised Plan,4453
33,C2B,Airlines,4.63,Online,3,18.5,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,15,14,ASIA,No,Cancellation Plan,0
56,C2B,Airlines,4.63,Online,9,18.5,ASIA,No,Silver Plan,0
48,EPX,Travel Agency,0,Online,4,10,ASIA,No,Cancellation Plan,0
23,EPX,Travel Agency,0,Online,19,17,Americas,No,Cancellation Plan,0
45,JZI,Airlines,7.7,Online,21,22,ASIA,No,Bronze Plan,0
24,C2B,Airlines,8.38,Online,15,33.5,ASIA,Yes,Silver Plan,5296
36,EPX,Travel Agency,0,Online,40,72,EUROPE,No,Customised Plan,0
28,C2B,Airlines,6.5,Online,41,159,ASIA,Yes,Bronze Plan,4692
38,JZI,Airlines,6.3,Online,7,18,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,8,44,ASIA,No,Customised Plan,0
49,JZI,Airlines,7.7,Online,22,22,ASIA,No,Bronze Plan,0
57,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5431
36,EPX,Travel Agency,0,Online,17,30,ASIA,No,Customised Plan,0
46,C2B,Airlines,24.75,Online,40,99,ASIA,Yes,Bronze Plan,4524
58,C2B,Airlines,54,Online,368,216,ASIA,Yes,Silver Plan,5031
36,EPX,Travel Agency,0,Online,26,32,ASIA,No,Customised Plan,0
37,C2B,Airlines,4.63,Online,2,18.5,ASIA,Yes,Silver Plan,5388
54,EPX,Travel Agency,0,Online,20,20,ASIA,No,Customised Plan,0
33,C2B,Airlines,17.75,Online,64,71,ASIA,Yes,Bronze Plan,4755
29,C2B,Airlines,18,Online,20,72,ASIA,Yes,Silver Plan,5261
30,C2B,Airlines,4.63,Online,4,18.5,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,5,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,180,50,ASIA,No,Customised Plan,0
48,C2B,Airlines,75.25,Online,390,301,ASIA,Yes,Silver Plan,5034
36,EPX,Travel Agency,0,Online,21,38,ASIA,Yes,Cancellation Plan,3738
69,C2B,Airlines,6,Online,7,15,ASIA,Yes,Bronze Plan,4960
36,EPX,Travel Agency,0,Online,67,23,ASIA,No,Cancellation Plan,0
61,CWT,Travel Agency,35.64,Online,85,59.4,EUROPE,Yes,Customised Plan,4070
46,CWT,Travel Agency,53.46,Online,114,89.1,Americas,No,Customised Plan,0
34,EPX,Travel Agency,0,Online,23,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,17,112,Americas,No,Customised Plan,0
34,CWT,Travel Agency,17.82,Online,22,29.7,ASIA,No,Customised Plan,0
30,CWT,Travel Agency,17.82,Online,16,29.7,Americas,No,Customised Plan,0
53,C2B,Airlines,7.38,Online,18,29.5,ASIA,Yes,Silver Plan,5044
36,EPX,Travel Agency,0,Online,11,41,ASIA,No,Customised Plan,0
37,C2B,Airlines,5.25,Online,10,21,ASIA,No,Bronze Plan,0
48,C2B,Airlines,26.4,Online,100,105.6,ASIA,Yes,Gold Plan,5743
36,EPX,Travel Agency,0,Online,19,39,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,3,15,ASIA,No,Cancellation Plan,0
22,EPX,Travel Agency,0,Online,36,16,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,9,177,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,33,20,ASIA,No,Customised Plan,0
38,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5260
32,CWT,Travel Agency,23.76,Online,9,39.6,ASIA,Yes,Customised Plan,4200
36,EPX,Travel Agency,0,Online,14,10,ASIA,No,Cancellation Plan,0
36,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5474
34,C2B,Airlines,5.25,Online,5,21,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,129,20,ASIA,No,Customised Plan,0
48,C2B,Airlines,0.56,Online,83,1.99,ASIA,No,Customised Plan,0
29,CWT,Travel Agency,23.76,Online,173,39.6,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,29.7,Online,6,49.5,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,23,194,ASIA,No,Cancellation Plan,0
58,EPX,Travel Agency,0,Online,16,20,ASIA,No,Customised Plan,0
39,CWT,Travel Agency,11.88,Online,6,19.8,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,5,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,51,20,ASIA,Yes,Customised Plan,4125
32,EPX,Travel Agency,0,Online,14,16,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,92,29,ASIA,No,Customised Plan,0
37,C2B,Airlines,46.96,Online,366,187.85,ASIA,Yes,Silver Plan,5229
36,CWT,Travel Agency,41.58,Online,9,69.3,Americas,No,Customised Plan,0
29,C2B,Airlines,54,Online,366,216,ASIA,Yes,Silver Plan,5067
36,EPX,Travel Agency,0,Online,11,37,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,95,32,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,13,16,ASIA,No,Cancellation Plan,0
31,C2B,Airlines,9.75,Online,42,39,ASIA,No,Silver Plan,0
58,JZI,Airlines,12.25,Online,65,35,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,191,0,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,79,73,EUROPE,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,20,24,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,34,86,Americas,No,Customised Plan,0
43,C2B,Airlines,63.21,Online,368,252.85,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,10,30,ASIA,No,Cancellation Plan,0
21,JZI,Airlines,11.55,Online,65,33,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,229,50,ASIA,No,Customised Plan,0
31,C2B,Airlines,63.21,Online,367,252.85,ASIA,Yes,Silver Plan,5173
81,C2B,Airlines,64.38,Online,135,257.5,ASIA,Yes,Bronze Plan,4951
22,C2B,Airlines,10.13,Online,18,40.5,ASIA,No,Bronze Plan,0
50,EPX,Travel Agency,0,Online,3,22,ASIA,No,Customised Plan,0
53,JZI,Airlines,15.4,Online,202,44,ASIA,No,Bronze Plan,0
32,C2B,Airlines,3.38,Online,3,13.5,ASIA,No,Bronze Plan,0
48,C2B,Airlines,0.36,Online,70,1.29,ASIA,No,Customised Plan,0
44,EPX,Travel Agency,0,Online,5,14,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,29,25,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,55,20,ASIA,No,Customised Plan,0
28,C2B,Airlines,16.41,Online,33,65.65,ASIA,Yes,Bronze Plan,4777
44,CWT,Travel Agency,47.52,Online,51,79.2,EUROPE,Yes,Customised Plan,4261
48,C2B,Airlines,4.2,Online,384,14.99,ASIA,No,Customised Plan,0
23,EPX,Travel Agency,0,Online,43,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,129,48,ASIA,Yes,Customised Plan,4281
19,EPX,Travel Agency,0,Online,129,80,ASIA,No,Cancellation Plan,0
48,C2B,Airlines,2.62,Online,73,9.33,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,5,35,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,97,41,ASIA,Yes,Customised Plan,4097
36,EPX,Travel Agency,0,Online,15,106,ASIA,No,Customised Plan,0
53,JZI,Airlines,9.1,Online,46,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,35,34,ASIA,No,Cancellation Plan,0
34,JZI,Airlines,9.1,Online,61,26,ASIA,No,Bronze Plan,0
34,EPX,Travel Agency,0,Online,30,112,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,26,20,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,38,169,ASIA,No,Cancellation Plan,0
37,EPX,Travel Agency,0,Online,83,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,24,30,ASIA,No,Customised Plan,0
25,JZI,Airlines,7.7,Online,15,176,ASIA,No,Bronze Plan,0
46,JZI,Airlines,7.7,Online,61,22,Americas,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,3,70,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,22,20,ASIA,No,Customised Plan,0
25,C2B,Airlines,37.2,Online,84,93,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,17.82,Online,14,29.7,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,31,12,ASIA,No,Cancellation Plan,0
30,CWT,Travel Agency,11.88,Online,39,19.8,EUROPE,No,Customised Plan,0
25,C2B,Airlines,12.4,Online,42,31,ASIA,No,Bronze Plan,0
43,C2B,Airlines,5.63,Online,66,22.5,ASIA,No,Silver Plan,0
28,C2B,Airlines,5,Online,11,20,ASIA,Yes,Bronze Plan,4502
55,EPX,Travel Agency,0,Online,26,59,ASIA,No,Customised Plan,0
22,CWT,Travel Agency,49.4,Online,167,0,EUROPE,No,Gold Plan,0
25,C2B,Airlines,15.5,Online,8,62,ASIA,No,Silver Plan,0
35,EPX,Travel Agency,0,Online,24,55,EUROPE,No,Cancellation Plan,0
31,EPX,Travel Agency,0,Online,159,20,ASIA,No,Customised Plan,0
34,EPX,Travel Agency,0,Online,9,10,ASIA,No,Cancellation Plan,0
29,C2B,Airlines,4,Online,33,16,ASIA,Yes,Bronze Plan,4883
42,EPX,Travel Agency,0,Online,35,25,ASIA,No,Cancellation Plan,0
29,EPX,Travel Agency,0,Online,25,10,ASIA,No,Cancellation Plan,0
47,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
34,C2B,Airlines,68.08,Online,431,272.3,ASIA,Yes,Silver Plan,5203
53,CWT,Travel Agency,41.58,Online,52,69.3,Americas,No,Customised Plan,0
65,C2B,Airlines,6,Online,20,15,ASIA,No,Bronze Plan,0
